sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-07	3.0	5.415682399878278	1.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-07	4.0	6.007923699915409	2.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-07	3.0	4.726569700054824	3.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-07	4.0	3.206839699996636	4.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-07	4.0	6.577092899708077	5.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-07	4.0	5.124041399918497	6.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-07	4.0	6.1465958000626415	7.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
sub-07	4.0	4.167746199993417	8.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-07	3.0	6.652910900069401	9.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-07	4.0	2.210964699741453	10.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-07	2.0	5.063801100011915	11.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-07	3.0	3.6834708999376735	12.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
sub-07	3.0	4.112102799816057	13.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-07	3.0	6.644292199984193	14.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
sub-07	2.0	5.004608699819073	15.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-07	3.0	7.242169899865985	16.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-07	4.0	3.2556057998444885	17.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-07	4.0	7.098100200062618	18.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-07	3.0	6.959767200052738	19.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-07	n/a	n/a	20.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-07	4.0	4.192464499734342	21.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-07	4.0	2.78664099983871	22.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-07	4.0	3.6690616998821497	23.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
sub-07	2.0	5.526911200024188	24.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
