sub_id	moral_decision	RT	smid_id
sub-15	3.0	3.976326199999676	b10_p138_1
sub-15	1.0	0.2617827999993096	b4_p53_10
sub-15	1.0	0.3847071999998661	b999_p482_13
sub-15	3.0	n/a	b13_p227_1
sub-15	4.0	n/a	b15_p476_17
sub-15	3.0	n/a	b15_p454_10
sub-15	2.0	0.889874299999974	b15_p313_14
sub-15	3.0	n/a	b13_p237_11
sub-15	3.0	n/a	b999_p492_7
sub-15	4.0	0.7397855999997773	b11_p172_20
sub-15	3.0	n/a	b15_p394_12
sub-15	1.0	0.1061220999999932	b15_p319_16
sub-15	2.0	0.0866802999998981	b15_p393_19
sub-15	3.0	n/a	b2_p18_17
sub-15	3.0	0.0283683999996355	b15_p401_3
sub-15	3.0	n/a	b8_p112_15
sub-15	3.0	0.2883192999997845	b4_p52_14
sub-15	3.0	n/a	b13_p224_12
sub-15	3.0	n/a	b999_p496_2
sub-15	3.0	n/a	b15_p403_7
sub-15	5.0	0.4877212999999756	b13_p217_6
sub-15	1.0	0.6867684999997437	b10_p146_17
sub-15	2.0	0.4969673999994484	b2_p44_12
sub-15	5.0	0.0953024999998888	b15_p296_11
sub-15	3.0	0.0759477000001425	b11_p166_19
sub-15	3.0	0.4702426999992894	b13_p226_5
