sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-17	2.0	5.557965199999217	1.0	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
sub-17	3.0	3.0894430000003013	2.0	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
sub-17	2.0	5.969664499999908	3.0	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
sub-17	n/a	n/a	4.0	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
sub-17	3.0	5.827331800000593	5.0	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
sub-17	3.0	5.127692800000204	6.0	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
sub-17	1.0	3.624303999999484	7.0	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
sub-17	4.0	4.249008799999047	8.0	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
sub-17	2.0	5.086790099999689	9.0	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
sub-17	3.0	3.6999117000000297	10.0	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
sub-17	4.0	5.529503600000226	11.0	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
sub-17	3.0	4.551958199999262	12.0	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
sub-17	1.0	3.5869360000001507	13.0	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
sub-17	3.0	4.160578399999849	14.0	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
sub-17	4.0	4.534321099999488	15.0	group	You see people humiliating a neighbor to force them to move out.	group04	134
sub-17	3.0	3.991687700000057	16.0	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
sub-17	3.0	4.292321100000208	17.0	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
sub-17	4.0	3.332517100000132	18.0	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
sub-17	3.0	6.060437499999807	19.0	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
sub-17	1.0	3.736540600000353	20.0	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
sub-17	1.0	3.703095599999415	21.0	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
sub-17	2.0	5.447684399999616	22.0	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
sub-17	4.0	3.309723699999722	23.0	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
sub-17	2.0	4.796212800000376	24.0	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
