sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-17	2	4.289939799999502	1.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-17	1	3.3159311999993406	2.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-17	4	2.824602899999718	3.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-17	3	4.05782279999994	4.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-17	4	3.06877779999968	5.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-17	4	2.371793799999523	6.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-17	2	3.228350899999441	7.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-17	4	4.015654799999084	8.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-17	2	4.262928099999499	9.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-17	3	4.325806399999692	10.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-17	3	5.233476899999459	11.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-17	2	3.2072407000000567	12.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-17	2	2.6362865999994938	13.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-17	4	5.18169429999989	14.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-17	3	4.716343499999766	15.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-17	2	6.83455019999974	16.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-17	3	3.2487317000000075	17.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-17	2	5.040220000000318	18.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-17	2	3.8577503000001343	19.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-17	4	3.4597970999998324	20.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-17	4	4.352985400000307	21.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-17	3	3.315863399999671	22.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-17	3	5.396067300000595	23.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-17	2	5.691284400000313	24.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
