name	volume	thickness	area	meancurv
Left-bankssts	1913.0	2.388	852.0	0.094
Left-caudalanteriorcingulate	1255.0	2.381	500.0	0.106
Left-caudalmiddlefrontal	5436.0	2.695	1938.0	0.107
Left-cuneus	2868.0	1.868	1562.0	0.131
Left-entorhinal	1606.0	3.017	419.0	0.083
Left-fusiform	8393.0	2.809	3012.0	0.107
Left-inferiorparietal	10682.0	2.289	4581.0	0.105
Left-inferiortemporal	9677.0	2.662	3343.0	0.118
Left-isthmuscingulate	2939.0	2.306	1184.0	0.113
Left-lateraloccipital	9564.0	1.942	4668.0	0.124
Left-lateralorbitofrontal	6592.0	2.753	2308.0	0.106
Left-lingual	5027.0	2.105	2473.0	0.116
Left-medialorbitofrontal	4768.0	2.665	1682.0	0.122
Left-middletemporal	10944.0	2.827	3253.0	0.1
Left-parahippocampal	1871.0	2.534	668.0	0.056
Left-paracentral	3352.0	2.806	1078.0	0.085
Left-parsopercularis	5009.0	2.867	1599.0	0.111
Left-parsorbitalis	1788.0	2.337	604.0	0.128
Left-parstriangularis	3778.0	2.532	1389.0	0.105
Left-pericalcarine	1392.0	1.771	985.0	0.129
Left-postcentral	9050.0	2.074	4069.0	0.105
Left-posteriorcingulate	2752.0	2.375	1130.0	0.112
Left-precentral	12124.0	2.575	4522.0	0.093
Left-precuneus	9664.0	2.506	3868.0	0.109
Left-rostralanteriorcingulate	2043.0	2.907	623.0	0.132
Left-rostralmiddlefrontal	12043.0	2.281	5009.0	0.123
Left-superiorfrontal	21737.0	2.783	7184.0	0.101
Left-superiorparietal	13672.0	2.274	5790.0	0.104
Left-superiortemporal	11903.0	2.824	3923.0	0.085
Left-supramarginal	11370.0	2.394	4592.0	0.11
Left-frontalpole	859.0	2.253	326.0	0.148
Left-temporalpole	1953.0	3.294	547.0	0.136
Left-transversetemporal	1325.0	2.278	547.0	0.099
Left-insula	7612.0	3.362	2278.0	0.102
