sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-21	1	5.317847399972379	1.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
sub-21	4	2.2900144000304863	2.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-21	4	4.027946599991992	3.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-21	4	3.9531476999400175	4.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-21	4	4.153852300019935	5.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
sub-21	4	3.4946929999860004	6.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-21	3	4.58526860002894	7.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-21	4	3.2164772999240085	8.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-21	4	4.400031599914655	9.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-21	4	3.531960100051947	10.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-21	2	4.176198399974965	11.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-21	1	3.3376830000197515	12.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
sub-21	3	4.550055500003509	13.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-21	4	2.9568094999995083	14.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-21	2	4.511399200069718	15.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-21	4	7.718855499988422	16.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-21	2	4.6181663000024855	17.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-21	3	4.043852500035428	18.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
sub-21	4	2.160289999912493	19.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-21	4	4.157451499952003	20.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-21	2	6.888065800070763	21.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-21	3	5.942907199962065	22.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-21	4	3.897429400007241	23.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-21	4	3.0093936999328434	24.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
