bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-02_task-mfv_run-01_bold	0.0016936479591836734	0.019225377755102042	0	56.21916971434787	1.0097896197442453	0.9987782673145775	0.5344	359.4615	0.17196795073311055	127	32.39795918367347	3.2571933333333334	3.09275	3.45087	3.22796	0.00254773	-0.02750563807785511	0.07179047912359238	392	104	104	72	2.121883240724855	0.7200000286102295	2.0	2.0	2.0	61.7462	160.972	615.4437	302.0	609807.0	188.0	2150.0	933.4741	0.9307	2374.5684	6088.8377	5723.0	168945.0	2031.0	11152.0	2697.1244	20.79695176309906
sub-02_task-mfv_run-02_bold	0.0077316755319148936	0.0251267629787234	1	55.904892425573344	0.9930298221866669	1.0014271229599996	0.5352	358.9574	0.16439382380199194	100	26.595744680851062	3.338153333333333	3.129215	3.528935	3.35631	0.00276445	-0.028036681935191154	0.07028345763683319	376	104	104	72	2.1420709874993085	0.7200000286102295	2.0	2.0	2.0	61.0751	159.4468	610.4737	301.0	609443.0	187.0	2133.0	918.2085	0.8991	2348.4969	6066.4559	5706.0	169309.0	2081.0	11074.0	2663.7694	19.3606103642378
sub-02_task-mfv_run-03_bold	0.0009858445040214477	0.01046103361930295	0	53.760546499784915	1.0256339020430107	1.0147393475000002	0.5287	396.8633	0.14156991939216562	71	19.03485254691689	3.1793266666666664	3.037685	3.36655	3.133745	0.00333984	-0.02700887992978096	0.07065485417842865	373	104	104	72	2.098694926985034	0.7200000286102295	2.0	2.0	2.0	65.0211	160.0296	601.8015	292.0	609397.0	178.0	2131.0	935.6589	0.9703	2429.1858	6174.5403	5813.0	169355.0	1993.0	11341.0	2769.8084	24.406479217577726
sub-02_task-rest_bold	0.00025824622531939607	0.014351236260162601	1	53.640251722999935	0.9919872710116285	0.9831049173255824	0.5301	373.5743	0.12970922879895716	104	12.07897793263647	3.250133333333333	3.117015	3.43344	3.199945	0.00814466	-0.027637025341391563	0.07144365459680557	861	104	104	72	2.086391013464101	0.7200000286102295	2.0	2.0	2.0	65.7305	152.2225	608.207	296.0	610458.0	187.0	2142.0	952.775	1.0222	2372.4191	6085.1966	5716.0	168294.0	1913.0	11237.0	2739.6509	22.373207067139447
sub-02_task-smid_run-01_bold	0.004485214007782101	0.02000665694552529	2	56.42359186674466	1.0629750176803117	1.064441834385965	0.535	352.4829	0.17715929896622698	140	27.237354085603112	3.312003333333333	3.133675	3.512805	3.28953	0.00180935	-0.028568504378199577	0.06955642998218536	514	104	104	72	2.1203798667957368	0.7200000286102295	2.0	2.0	2.0	61.5323	161.82	613.5111	303.0	609892.0	188.0	2152.0	924.8196	0.9231	2362.1949	6040.1185	5683.0	168860.0	1992.0	11069.0	2680.1722	19.948198789032176
sub-02_task-smid_run-02_bold	0.003708095238095238	0.03465934285714286	4	56.02746454662215	0.9589908750381678	0.9735610745038178	0.5369	348.8405	0.18245056502169757	141	26.857142857142858	3.4622266666666666	3.21218	3.66062	3.51388	0.00177402	-0.0287752877920866	0.07026790082454681	525	104	104	72	2.1578159540092	0.7200000286102295	2.0	2.0	2.0	59.9541	164.3232	617.1566	305.0	610583.0	189.0	2154.0	921.1241	0.8359	2344.0281	6042.6984	5690.0	168169.0	2110.0	10992.0	2636.9177	17.265434585977346
sub-02_task-smid_run-03_bold	0.001153529411764706	0.01190200421252372	2	53.544872320076074	1.0113322249239538	1.0052315661406852	0.5313	386.5236	0.11769878510581984	33	6.261859582542694	3.1665616666666665	3.02809	3.355235	3.11636	0.00227992	-0.02816396951675415	0.06992334872484207	527	104	104	72	2.1137668195772226	0.7200000286102295	2.0	2.0	2.0	59.3648	165.8714	618.9191	297.0	610562.0	179.0	2227.0	952.6545	0.8941	2452.5097	6195.8465	5833.0	168190.0	2012.0	11322.0	2759.5204	23.370108243543655
sub-03_task-mfv_run-01_bold	0.0003355643044619423	0.02133446553805774	3	61.168663537157904	0.9879550862894729	0.9651254155526312	0.5817	213.9818	0.10113332760881347	13	3.4120734908136483	3.0307433333333336	2.819885	3.262345	3.01	0.00246077	-0.010251715779304504	0.1007724180817604	381	104	104	72	2.015705276434312	0.7200000286102295	2.0	2.0	2.0	22.2747	242.0299	848.986	373.0	591465.0	194.0	3420.0	1239.8635	0.7204	2386.5733	5899.4403	5461.0	187287.0	1804.0	10913.0	2709.2182	20.430859342217445
sub-03_task-mfv_run-02_bold	0.001432587064676617	0.013786701641791046	0	60.848285208603485	1.0567615794763086	1.0269499333167074	0.5802	216.1793	0.09363889830681385	18	4.477611940298507	2.9944216666666663	2.82649	3.21242	2.944355	0.00473439	-0.009932574816048145	0.09980504214763641	402	104	104	72	2.0033946590085865	0.7200000286102295	2.0	2.0	2.0	22.9243	239.1784	841.6555	371.0	591472.0	193.0	3414.0	1233.1212	0.7127	2384.976	5889.5084	5449.0	187280.0	1763.0	10933.5	2719.8762	22.742701063398272
sub-03_task-mfv_run-03_bold	0.0011328191489361702	0.014666816329787233	0	61.17932831832006	1.0409913490666667	1.0147399313600003	0.581	211.5951	0.10966680103852851	23	6.117021276595745	2.991303333333333	2.806795	3.211395	2.95572	0.00301013	-0.008436216041445732	0.1007358506321907	376	104	104	72	1.9963790723932708	0.7200000286102295	2.0	2.0	2.0	22.5723	243.129	847.6835	374.0	591514.0	195.0	3429.0	1240.6443	0.7799	2378.7187	5884.4647	5437.0	187238.0	1782.0	10936.0	2723.4234	21.85305324057117
