onset	duration	sub_id	trial_type	smid_id
8.425149600142504	2.2132998999400115	sub-19	cross	b999_p483_16
10.638449500082515	7.209851499999786	sub-19	stimulus	b999_p483_16
18.497647700132347	4.329126899950097	sub-19	decision	b999_p483_16
22.826774600082445	2.178844899990054	sub-19	cross	b11_p160_20
25.0056195000725	7.212026800029889	sub-19	stimulus	b11_p160_20
32.9003259000624	4.328964199989969	sub-19	decision	b11_p160_20
37.22929010005237	2.183051800000157	sub-19	cross	b15_p447_17
39.412341900052525	7.207928700029697	sub-19	stimulus	b15_p447_17
47.30197720009255	4.329760399989937	sub-19	decision	b15_p447_17
51.63173760008249	2.181995299999926	sub-19	cross	b11_p172_15
53.813732900082414	7.20814930007009	sub-19	stimulus	b11_p172_15
61.70545980008228	4.328766000000087	sub-19	decision	b11_p172_15
66.03422580008237	2.1818363000602403	sub-19	cross	b15_p349_7
68.21606210014261	7.209345699989626	sub-19	stimulus	b15_p349_7
76.10805600009235	4.329131799980132	sub-19	decision	b15_p349_7
80.43718780007248	2.1802493999698527	sub-19	cross	b10_p137_2
82.61743720004233	7.210543600030178	sub-19	stimulus	b10_p137_2
90.51076560014236	4.328680099919893	sub-19	decision	b10_p137_2
94.83944570006224	2.1826969000903773	sub-19	cross	b15_p474_18
97.02214260015262	7.208088699959717	sub-19	stimulus	b15_p474_18
104.91310620005244	4.328055100049824	sub-19	decision	b15_p474_18
109.24116130010223	2.183347700050035	sub-19	cross	b999_p478_2
111.42450900015228	7.208845399899928	sub-19	stimulus	b999_p478_2
119.31584380008236	4.328847400030099	sub-19	decision	b999_p478_2
123.64469120011243	2.185322199949951	sub-19	cross	b14_p263_18
125.8300134000624	7.205571099999816	sub-19	stimulus	b14_p263_18
133.71820990008246	4.329475800039745	sub-19	decision	b14_p263_18
138.0476857001222	2.184843000030014	sub-19	cross	b11_p160_11
140.23252870015222	7.205924399890136	sub-19	stimulus	b11_p160_11
148.1208670000824	4.32907790003992	sub-19	decision	b11_p160_11
152.44994490012232	2.187585799950284	sub-19	cross	b2_p28_9
154.6375307000726	7.203229499979898	sub-19	stimulus	b2_p28_9
162.5224427001126	4.330264099990018	sub-19	decision	b2_p28_9
166.85270680010262	2.1802602000498155	sub-19	cross	b15_p415_6
169.03296700015244	7.209599999950115	sub-19	stimulus	b15_p415_6
176.92592660012224	4.329178799990132	sub-19	decision	b15_p415_6
181.2551054001124	2.1885212999800387	sub-19	cross	b2_p23_14
183.4436267000924	7.202227500029949	sub-19	stimulus	b2_p23_14
191.3288914001323	4.328709899920341	sub-19	decision	b2_p23_14
195.65760130005265	2.1775626999997257	sub-19	cross	b15_p450_2
197.8351640000524	7.213660500010064	sub-19	stimulus	b15_p450_2
205.73134280008253	4.329112400069789	sub-19	decision	b15_p450_2
210.06045520015232	2.176618199910081	sub-19	cross	b11_p157_3
212.2370734000624	7.21413149998989	sub-19	stimulus	b11_p157_3
220.1335772001225	4.328549399969688	sub-19	decision	b11_p157_3
224.46212660009223	2.17707430001019	sub-19	cross	b999_p483_8
226.6392009001024	7.21455150005022	sub-19	stimulus	b999_p483_8
234.5363511000824	4.329243600020163	sub-19	decision	b999_p483_8
238.8655947001025	2.1830890999399344	sub-19	cross	b11_p158_9
241.04868380004245	7.207642600049894	sub-19	stimulus	b11_p158_9
248.93891370006256	4.329105700009677	sub-19	decision	b11_p158_9
253.26801940007223	2.1813307000602435	sub-19	cross	b2_p44_20
255.4493501001325	7.209969099959835	sub-19	stimulus	b2_p44_20
263.34054890007246	4.330203600000004	sub-19	decision	b2_p44_20
267.67075250007247	2.179351599999791	sub-19	cross	b15_p473_18
269.85010410007226	7.211452500080213	sub-19	stimulus	b15_p473_18
277.7447967000826	4.328687999980048	sub-19	decision	b15_p473_18
282.07348470006264	2.180603099979635	sub-19	cross	b14_p263_20
284.25408780004227	7.211052600070161	sub-19	stimulus	b14_p263_20
292.1466711000526	4.329037800089736	sub-19	decision	b14_p263_20
296.4757089001423	2.181087599949933	sub-19	cross	b15_p363_5
298.65679650009224	7.209858400050052	sub-19	stimulus	b15_p363_5
306.5494770001424	4.328979799990066	sub-19	decision	b15_p363_5
310.8784568001324	2.1807845999701385	sub-19	cross	b10_p127_20
313.05924140010256	7.210207900029673	sub-19	stimulus	b10_p127_20
320.95180020004227	4.329008600090219	sub-19	decision	b10_p127_20
325.2808088001325	2.1802802999800406	sub-19	cross	b2_p18_20
327.46108910011253	7.210610699949939	sub-19	stimulus	b2_p18_20
335.3545255000922	4.328061499990326	sub-19	decision	b2_p18_20
339.6825870000825	2.1830299000698687	sub-19	cross	b14_p263_2
341.8656169001524	7.208976999970218	sub-19	stimulus	b14_p263_2
349.75812260015255	4.327927999899657	sub-19	decision	b14_p263_2
354.0860506000522	2.1821228000303563	sub-19	cross	b11_p160_3
356.26817340008256	7.208755900039705	sub-19	stimulus	b11_p160_3
364.1598946000522	4.328938000020116	sub-19	decision	b11_p160_3
368.4888326000723	2.1727773000002344	sub-19	cross	b13_p233_19
370.66160990007256	7.200660099969809	sub-19	stimulus	b13_p233_19
378.5611211001024	4.330187299980025	sub-19	decision	b13_p233_19
