trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0106988	0.00045
-0.0021	-0.1581	-0.0139	0.0001291543646475804	-9.42477796076938e-05	3.4906585039886588e-06	1.14287114	60.42777252	1.09308522	0.1854446401379631	0.00891781	0.00024
-0.0042	-0.1569	0.0535	4.537856055185256e-05	-0.0002199114857512855	-6.45771823237902e-05	1.0352056	54.73509979	1.01076613	0.0845753675533549	0.00878978	0.00015
0.0005	-0.1105	0.063	8.552113334772214e-05	-0.00032637657012293966	-2.268928027592628e-05	0.99849981	52.79433441	0.98232893	0.07002477796076938	0.00908041	0.00014
-0.0067	-0.064	0.0783	-0.00017976891295541595	-0.0003001966313430247	-0.00017976891295541595	0.99362504	52.53658676	0.98206415	0.09142748088812713	0.00913209	9e-05
-0.0208	-0.0688	0.0577	4.18879020478639e-05	-0.00022863813201125715	-0.0003054326190990077	0.97586083	51.59732819	0.97137443	0.060443951023931936	0.00880855	0.00013
-0.0383	-0.2125	0.0523	0.00019547687622336493	-1.7453292519943294e-06	-0.0002844886680750757	1.09727216	58.01678467	1.05319093	0.1866712863979348	0.0097549	0.00019
-0.0308	-0.1706	0.0914	0.00011693705988362007	-0.0001186823891356144	-0.00017976891295541595	1.0157913	53.70859909	0.99444012	0.10350983156715123	0.00941283	0.00013
-0.0356	-0.1277	0.1053	0.0001186823891356144	-8.028514559173915e-05	-0.0002007128639793479	0.99265391	52.48523712	0.98221768	0.06465432619099008	0.00932956	0.00013
-0.0333	-0.05	0.0954	0.0	3.316125578789226e-05	-0.00026878070480712676	1.01509452	53.67175674	0.99946132	0.10490983156715124	0.00928736	8e-05
-0.0368	-0.0377	0.0681	-0.0001884955592153876	5.585053606381854e-05	-0.00039793506945470715	0.9860884	52.13809586	0.98923933	0.06011696020694472	0.00869459	0.00011
-0.0317	-0.169	0.0467	6.283185307179586e-05	-6.45771823237902e-05	-0.0003385938748868999	1.06939352	56.54273987	1.04058198	0.17935481626212998	0.00818747	5e-05
-0.0284	-0.1477	0.0814	6.45771823237902e-05	-4.363323129985824e-05	-0.00024260076602721178	1.00028276	52.88860321	0.99134706	0.06523411945678073	0.00897837	9e-05
-0.041	-0.1048	0.0901	-2.6179938779914945e-05	5.93411945678072e-05	-0.0003298672286269283	1.01612711	53.72635269	0.9870429	0.07824990047855433	0.00920242	0.00012
-0.0576	-0.0417	0.0768	-0.0002897246558310587	0.00022165681500327985	-0.0005393067388662478	1.03005207	54.46261597	1.00656849	0.1247649923862968	0.00864178	6e-05
-0.0643	-0.0968	0.0435	-0.00026878070480712676	0.0002548180707911721	-0.0006108652381980154	0.98550808	52.10741425	0.98037819	0.10138318530717956	0.00761765	6e-05
-0.0621	-0.19	0.0831	-0.00040666171571467877	0.00017278759594743863	-0.0005026548245743669	1.05915904	56.0016098	1.03047956	0.15140609496874669	0.00920761	0.00012
-0.0527	-0.1338	0.1129	-0.0005166174585903216	9.948376736367679e-05	-0.00037524578917878077	1.01831055	53.84179688	1.00392456	0.11093343034274956	0.00867128	0.00011
-0.0635	-0.0737	0.1119	-0.0007173303225696694	0.0002513274122871834	-0.0005585053606381855	0.97363132	51.47944641	0.97560053	0.09869080401811296	0.00852668	8e-05
-0.061	-0.0425	0.0714	-0.000905825881785057	0.0003193952531149623	-0.0006492624817418905	0.97495109	51.54922485	0.97557257	0.09156602605734356	0.00848454	0.00012
-0.0612	-0.1594	0.0549	-0.0006597344572538566	0.0003647738136668148	-0.0005707226654021458	1.0313226	54.52979279	1.01665999	0.1521004900711399	0.00754982	8e-05
-0.054	-0.1419	0.1071	-0.0006335545184739417	0.0002652900463031381	-0.0005148721293383271	1.02280033	54.0791893	1.00282905	0.08597571211037051	0.00867277	0.00013
-0.0513	-0.1062	0.1201	-0.0007295476273336296	0.00015707963267948963	-0.0004625122517784973	0.97561741	51.5844574	0.96835658	0.0642281700021583	0.00871915	0.00012
-0.021	-0.108	-0.0122	0.0008447393579652555	2.96705972839036e-05	0.00023911010752322313	1.26402569	66.83365631	1.18980408	0.28456591899980954	0.0128683	0.0009
-0.012	-0.0757	-0.0556	0.000450294947014537	-7.330382858376184e-05	0.0005550147021341969	1.32674551	70.14987946	1.26511416	0.12536617157146787	0.0116975	0.00083
-0.0453	-0.0117	0.0288	-0.000661479786505851	2.792526803190927e-05	-0.0001012290966156711	1.15150607	60.88433075	1.11706603	0.27516238144429633	0.00976264	0.00013
-0.0278	-0.176	0.0678	-0.0004974188368183839	-0.00021642082724729686	2.6179938779914945e-05	1.11258829	58.82660675	1.07265168	0.24759080401811295	0.00831902	9e-05
-0.023	-0.14	0.1035	-0.000783652834145454	-0.000296705972839036	-1.0471975511965975e-05	1.02288413	54.08362198	1.00686398	0.09665855286053449	0.00850224	0.0001
-0.0403	-0.0757	0.1039	-0.0009930923443847736	-0.00016406094968746698	-0.00028099800957108706	1.01781094	53.81538391	0.99935147	0.11263052837250052	0.00876683	0.0001
-0.0531	-0.1646	0.0663	-0.0007470009198535729	-0.00010821041362364843	-0.00042760566673861073	1.0254879	54.22129059	1.00264867	0.1617274808881271	0.00775611	4e-05
-0.0472	-0.2669	0.0862	-0.00046949356878647465	-0.0002652900463031381	-0.0003473205211468716	1.04535675	55.2718277	1.02067708	0.1538436064669164	0.00927746	7e-05
-0.032	-0.2079	0.1144	-0.00039968039870670147	-0.0003385938748868999	-0.00017453292519943296	0.98876125	52.27941895	0.9834498	0.1181952297305487	0.00946897	0.00014
-0.046	-0.1027	0.107	-0.0005619960191421741	-0.00011519173063162575	-0.000307177948351002	1.04995775	55.51510239	1.02226227	0.15251813939211578	0.00855941	0.0001
-0.0444	-0.0645	0.0673	-0.000582939970166106	0.00010821041362364843	-0.00032463124087094524	1.02478445	54.18409729	1.00107886	0.09258996938995745	0.00824302	8e-05
-0.0614	-0.1781	0.0289	-0.0003438298626428829	0.00013264502315156904	-0.0004328416544945937	1.06188786	56.14588928	1.03160264	0.1875877565337396	0.00787735	7e-05
-0.0499	-0.173	0.0935	-0.00032463124087094524	-0.0002303834612632515	-0.0003682644721708035	1.03541207	54.74601746	1.00742655	0.10354021442552744	0.00823051	7e-05
-0.0413	-0.1281	0.1111	-0.0005689773361501514	-0.0004014257279586958	-0.0003525565089028545	0.97142416	51.36274338	0.96662938	0.09265481626212996	0.00813735	3e-05
-0.0404	-0.0779	0.1068	-0.000635299847725936	-0.00040840704496667313	-0.0003106686068549907	0.98359108	52.00605392	0.97162416	0.06115958653158128	0.00876701	7e-05
-0.0433	-0.0136	0.0865	-0.0008395033702092724	-0.00018500490071139895	-0.0004206243497306334	1.03190076	54.56036377	1.00592946	0.11437807048071268	0.00908428	0.00011
-0.0535	-0.1247	0.0435	-0.0004729842272904633	-0.00015707963267948963	-0.0005201081170943102	1.06176519	56.1394043	1.03129766	0.18899640891571973	0.00740486	8e-05
-0.0527	-0.1922	0.0871	-0.00042760566673861073	-0.0002600540585471551	-0.00042411500823462205	1.03213549	54.57277679	1.0116604	0.1241173047639603	0.00807256	5e-05
-0.0435	-0.1556	0.115	-0.0005044001538263612	-0.00038571776469074686	-0.00032812189937493397	0.97985435	51.80847931	0.97428843	0.08862256510455153	0.00837582	8e-05
-0.0469	-0.1405	0.1261	-0.0006981317007977319	-0.00041538836197465044	-0.00039793506945470715	0.95903152	50.70750046	0.96029021	0.044260765716752325	0.0083611	7e-05
-0.0551	-0.065	0.1014	-0.000853466004225227	-0.00013264502315156904	-0.0005323254218582705	1.00294268	53.02924347	0.99485476	0.137023399732707	0.0083586	0.0001
-0.0524	-0.1315	0.0586	-0.0005811946409141118	-0.000153588974175501	-0.0005375614096142535	1.00877559	53.3376503	0.99312472	0.12692256510455152	0.00782406	0.00012
-0.0447	-0.2066	0.0993	-0.0005462880558742252	-0.00035430183815484887	-0.00039269908169872416	1.04374027	55.18635941	1.01507302	0.14252408884673817	0.00895566	7e-05
-0.0365	-0.1428	0.1257	-0.0005462880558742252	-0.0003961897402027128	-0.000296705972839036	1.0072093	53.25483704	0.99112337	0.1052940505453776	0.00893468	7e-05
-0.0317	-0.1071	0.127	-0.00048520153205442357	-0.00041538836197465044	-0.0002565634000431664	0.98625958	52.14714813	0.9747311	0.04782138591938045	0.00910777	0.00012
-0.0403	-0.0634	0.12	-0.000614355896702004	-0.00030368728984701333	-0.0003665191429188092	0.98259604	51.95344162	0.9727393	0.07684055898254302	0.00851458	4e-05
-0.0394	-0.0468	0.0769	-0.000577703982410123	-0.00014311699866353502	-0.0004014257279586958	1.01704621	53.77494812	0.98081703	0.0722064395257623	0.00918281	0.00018
-0.0328	-0.1868	0.0798	-0.00046949356878647465	-0.00021118483949131387	-0.0002844886680750757	1.10312676	58.32634354	1.05297324	0.1641607657167523	0.00855756	0.00011
-0.0285	-0.1808	0.1192	-0.0005305800926062762	-0.00027750735106709843	-0.0001972222054753592	1.01904416	53.88058853	0.99423546	0.060433774899765126	0.00922424	8e-05
-0.0272	-0.1407	0.1414	-0.0007347836150896127	-0.0003577924966588376	-0.00022689280275926284	1.00021577	52.88505936	0.97809018	0.07930796326794896	0.00906056	0.0001
-0.0397	-0.0737	0.1204	-0.0010210176124166828	-0.00042935099599060504	-0.0004572762640225143	1.00746846	53.26853943	0.99617457	0.12990879789610443	0.00859994	6e-05
-0.042	-0.0837	0.0738	-0.0010088003076527223	-0.0002548180707911721	-0.0005044001538263612	1.00043035	52.89640427	0.98523421	0.070593705988362	0.00851178	0.00011
-0.0482	-0.2088	0.0807	-0.0009075712110370514	-0.0002129301687433082	-0.0005288347633542819	1.06892216	56.51782227	1.03654187	0.1465775804095728	0.00853759	5e-05
-0.0389	-0.1768	0.1164	-0.0008970992355250854	-0.00029321531433504735	-0.00042935099599060504	0.99351436	52.53073502	0.98714359	0.0865120444233691	0.00860947	5e-05
-0.0378	-0.1334	0.1181	-0.0009285151620609833	-0.00041538836197465044	-0.0004677482395344803	0.97506464	51.55522919	0.97279374	0.05579931088596882	0.00857776	9e-05
-0.0319	-0.0442	0.0863	-0.0011100294042683937	-0.0004939281783143952	-0.0005707226654021458	1.02746725	54.32594681	1.00974382	0.14505142422074105	0.00874478	0.00013
-0.041	-0.0962	0.0669	-0.001059414855960558	-0.00034033920413889426	-0.0006161012259539982	0.98470193	52.06478882	0.97827278	0.09297910415175945	0.00779748	6e-05
-0.044	-0.1801	0.0964	-0.0008988445647770796	-0.0003193952531149623	-0.000598647933434055	1.02357006	54.11988831	1.00304703	0.12634837673636767	0.00791687	8e-05
-0.0447	-0.1357	0.1255	-0.0008779006137531476	-0.0003316125578789226	-0.0005375614096142535	1.01032841	53.41975403	0.98578496	0.0789123889803847	0.0091626	6e-05
-0.0539	-0.0871	0.1126	-0.001043706892692609	-0.0002705260340591211	-0.0007155849933176752	1.03680527	54.81968307	1.00002791	0.09094581932313421	0.00894296	0.00011
-0.0517	-0.0683	0.084	-0.0012897983172238095	-0.0003001966313430247	-0.0007749261878854823	1.00966871	53.38487244	0.98977767	0.06635516081914557	0.00824088	5e-05
-0.0584	-0.1951	0.0896	-0.0010768681484805013	-0.0001972222054753592	-0.0007644542123735164	1.07281303	56.72354507	1.02988789	0.155418828506147	0.00833857	7e-05
-0.0456	-0.174	0.1369	-0.0010786134777324957	-0.00020769418098732522	-0.0005672320068981572	1.01343238	53.58387375	0.99302534	0.09167197551196596	0.00939918	7e-05
-0.0418	-0.1193	0.1526	-0.0012322024519079964	-0.0001605702911834783	-0.0005113814708343385	0.99936754	52.84021378	0.98265279	0.08702817000215833	0.00915921	9e-05
-0.0389	-0.0341	0.1321	-0.0015428710587629874	-8.203047484373349e-05	-0.0005567600313861911	1.04283273	55.13837433	1.01394199	0.13032934918732944	0.00931287	6e-05
-0.05	-0.1111	0.0953	-0.0013997540600994523	-3.141592653589793e-05	-0.000598647933434055	1.02045572	53.95521927	1.00309359	0.13668097245096175	0.00780672	8e-05
-0.0369	-0.2024	0.1466	-0.0012897983172238095	-5.93411945678072e-05	-0.00040666171571467877	1.06264806	56.18608475	1.03255191	0.1721933614313464	0.00883466	6e-05
