global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
6488.088976572632	n/a	42095298.56792331	n/a	6511.665336277174	n/a	42401785.45167373	n/a	4251.978891573236	n/a	n/a	18079324.494384367	4324.152281361289	6456.391895378656	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0194992	n/a	n/a	0.00038021880064	-0.0344176	n/a	0.00118457118976	n/a	0.0173622	n/a	n/a	0.00030144598884	-0.00122964	n/a	n/a	1.5120145295999998e-06	-0.000471949	n/a	2.22735858601e-07	n/a	-0.000577111	n/a	3.3305710632100005e-07	n/a	0.0
6444.979026039473	-43.10995053315946	41537754.64608871	1858.467834971456	6347.512595208947	-164.15274106822744	40290916.14633621	26946.122400212524	4237.083277057651	-14.895614515585294	221.8793317969153	17952874.696721602	4301.157272426887	6334.436338989696	1.510591	71.533722	0.34142318	0.233194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0430066	-0.0235073999999999	0.0005525978547599	0.0018495676435599	-0.0298663	0.0045513	0.0008919958756899	2.071433169000001e-05	-0.0209177	-0.0382799	0.00146535074401	0.00043755017329	0.00306368	0.00429332	1.84325966224e-05	9.3861351424e-06	-0.00115693	-0.000684981	1.3384870249000002e-06	4.691989703610001e-07	-5.37204e-05	0.0005233906	2.88588137616e-09	2.739377201683601e-07	1.0
6389.296208657904	-55.68281738156929	40823106.04197026	3100.5761515491954	6165.527815519324	-181.98477968962288	38013733.24394248	33118.460038680576	4236.569632933951	-0.5136441237000327	0.2638302858115744	17948522.25469811	4292.125744666461	6157.337563515281	1.239863	58.713451	0.1633714299999999	0.0799248999999999	-0.1468969177	-0.1884308205	-0.0773169399	0.1171097343	-0.3200179107	0.1235321028	0.1357318922	-0.5502627967	0.2876837718	-0.0333240381	0.3691754913	-0.0356815337	0.0218655035	-0.1327366264	-0.1619134535	0.0669331237	-0.1399208549	0.3311287306	-0.0101252002	0.2066627929	-0.189506384	0.2071671941	-0.2245340384	-0.0407539407	0.149770566	0.0075610692	0.1390508809	-0.1916987607	-0.0977100039	-0.0055337048	-0.0056582087	0.1257988893	0.0311061694	-0.1544775281	-0.1694182219	0.2526248947	-0.1158033409	0.3732668941	-0.1325128221	0.0662940622	-0.2553875862	0.2506274295	-0.0693658826	-0.0325711054	-0.232785978	0.0778788196	0.2253559252	-0.114522259	-0.1025117128	0.0409052815	0.0115699762	0.053180869	-0.2213404528	0.250000928	0.2654363018	0.254721697	-0.3158325179	0.0909288975	-0.2565764158	0.0922341238	-0.1875371291	0.1852499576	-0.008419657	-0.032187285	0.2172620703	0.1426847488	-0.117007469	0.11905742	0.0476441257	0.0078954244	-0.1238240295	-0.016295958	-0.0524201746	-0.064978111	0.234471542	0.0209213965	0.0	0.0	-0.0767093999999999	-0.0337027999999999	0.0011358787278399	0.0058843320483599	-0.0760818999999999	-0.0462155999999999	0.0057884555076099	0.0021358816833599	-0.0339272	-0.0130094999999999	0.0001692470902499	0.00115105489984	0.00313592	7.223999999999989e-05	5.218617599999984e-09	9.8339942464e-06	-0.00204582	-0.0008888899999999	4.185379472399999e-06	7.901254320999996e-07	-0.000501461	-0.0004477406	2.51463134521e-07	2.0047164488836e-07	0.0
6367.061904815758	-22.23430384214589	40539477.29975607	494.3642673448636	6100.786928874091	-64.74088664523242	37219601.15152097	4191.3824036108335	4233.963681098877	-2.605951835073938	6.790984966725226	17926448.452864353	4286.593654390513	6046.984980983266	1.073967	50.857464	0.0747739499999999	0.0419529	-0.1304010143	0.1196623718	-0.2483211033	0.1084444053	-0.2307599257	-0.2047355192	0.0366949212	-0.3689007951	0.1357326074	0.0542325887	0.0006523561	0.0617462894	0.0068358863	-0.1703958627	-0.2979980219	-0.0706344894	0.1202113951	0.3181438213	0.0610190809	0.3825400581	-0.2023436138	0.0511642152	-0.1676682468	0.0374502744	-0.1432933101	0.0428604067	-0.0918472451	-0.0455577199	-0.0004281944	0.0878847929	-0.1708111686	0.054876748	0.1028470781	-0.1591879945	-0.351130854	0.0249826411	0.0294428994	0.3497058547	-0.3003554361	0.1895416732	-0.205806133	0.0293140828	-0.0484666056	0.0388798644	-0.0234325939	-0.1265459175	-0.0409911604	0.0060249633	-0.0625954326	0.0829513852	0.036258843	-0.0218928014	-0.208911975	0.2375564031	0.3497638653	0.0226730676	-0.030791679	0.1511447246	-0.2509197548	-0.1077325506	0.2048318385	0.0087994681	0.1243952543	-0.0141162752	0.0666299808	0.1060772361	-0.164090946	-0.0116453468	-0.0047297427	0.0304242999	-0.0421498479	0.1896894135	0.0215743742	0.0620084125	-0.0230927962	0.1625300837	0.0	0.0	-0.072409	0.0043003999999998	1.849344015999913e-05	0.005243063281	-0.0957186	-0.0196367000000001	0.00916205038596	0.00038559998689	-0.0236492	0.0102779999999999	0.0001056372839999	0.0005592846606399	0.00247142	-0.0006644999999999	4.4156024999999963e-07	6.107916816400001e-06	-0.00210917	-6.335000000000021e-05	4.4485980889e-06	4.013222500000027e-09	-0.000418134	8.332700000000001e-05	1.74836041956e-07	6.943388929000001e-09	0.0
6362.012664217121	-5.04924059863697	40475205.13965903	25.494830622923832	6042.469541049042	-58.31738782504908	36511438.154505424	3400.917722737183	4240.798191872224	6.834510773347574	46.710537511004055	17984369.304186728	4289.356590088109	6066.336897091549	1.048025	49.629021	0.0615861	0.0379826	-0.111685749	0.1232552523	0.1617278973	0.077199911	-0.1477254393	-0.0108107175	-0.2327896316	-0.2250842552	0.1643099372	0.0008317724	-0.2229338553	0.2104417279	0.0122087663	-0.138282018	-0.0649354515	0.2599993026	0.1484343437	0.2743879512	-0.0862873991	-0.0235028911	0.2859967966	-0.0176641447	0.0230414646	-0.1063591765	-0.1798607841	-0.0013788042	-0.2806251432	0.020828832	-0.055509927	0.074799089	0.0685569155	-0.0686347404	-0.044289612	-0.1172937039	-0.0934813882	0.2027411373	0.2422282211	0.2723941172	0.0724197504	-0.0584775268	0.1403055414	-0.1274513314	-0.0639931613	-0.2161517705	0.1806427369	-0.055310272	-0.2066983075	0.0129236339	-0.0955536155	-0.0267402572	0.1628414848	-0.0608521688	-0.1989105382	0.1706642533	0.1104683194	-0.1505748612	-0.2430704878	0.1363436415	-0.0451686625	-0.0283843102	0.2258897598	0.0112080219	0.0219255586	-0.0873189304	-0.0157370777	-0.0923326977	0.0264476582	-0.1543305941	0.1634562006	0.0586481565	0.1896264924	-0.123117924	-0.0051403007	0.0968009208	-0.3764702306	-0.001184702	0.0	0.0	-0.0723901	1.890000000000225e-05	3.57210000000085e-10	0.00524032657801	-0.104119	-0.0084004	0.010840766161	7.056672016000004e-05	-0.0139069	0.0097422999999999	9.491240928999998e-05	0.0001934018676099	0.00183953	-0.00063189	3.992849721000002e-07	3.3838706209e-06	-0.00234577	-0.0002366	5.5026368929000005e-06	5.597956e-08	-0.000418134	0.0	1.74836041956e-07	0.0	0.0
6357.056685434506	-4.955978782614693	40412169.70182755	24.561725693727016	6045.727210040253	3.257668991211176	36550817.49822111	10.61240725629884	4238.034716672946	-2.7634751992782185	7.63679517702579	17960938.25972514	4284.251700776981	6066.947307223692	1.0043	47.558407	0.0968119399999999	0.051581	-0.1266728735	-0.073589447	0.1767949042	0.1004493345	-0.1439975046	0.2130580291	-0.0844935948	-0.1478797115	0.0667677446	-0.0302431275	-0.2891652331	0.0448307872	-0.2688032379	-0.0915482349	-0.0812706572	0.3126996288	-0.0861850441	0.2655159907	-0.1328948524	-0.2117333762	0.2034846851	0.0731979835	0.0443452614	0.0261844592	-0.1331835399	-0.1989826903	0.2044655545	0.0744935951	-0.1328099663	0.0768336232	0.0136596292	0.2827279532	-0.0578019035	-0.0744670191	-0.0064655177	0.3272403975	0.0628773943	0.1840419077	0.1771321457	-0.1882113473	0.0328269237	-0.2551320387	-0.0502261005	-0.193062977	-0.0413462329	0.0880429815	0.1603397811	0.2243835056	0.0289848939	-0.1863854108	-0.1440011632	-0.0526541597	-0.1839662187	0.1464190073	-0.0863490616	-0.0204993731	-0.2457697994	0.0776798524	0.046386714	0.0529418623	0.0695046222	-0.1686026217	0.0324027363	0.1124082232	0.0461793128	0.0740997167	0.2161505905	-0.2192658308	-0.1122825479	0.0092722076	0.1245482494	-0.328597559	0.2582465732	-0.062510539	0.0448942455	-0.2164402678	0.0	0.0	-0.0825122999999999	-0.0101221999999999	0.0001024589328399	0.0068082796512899	-0.144915	-0.0407959999999999	0.0210003572249999	0.0016643136159999	-0.00224276	0.01166414	0.0001360521619396	5.0299724176e-06	0.00131175	-0.00052778	2.785517284000001e-07	1.7206880625e-06	-0.00227543	7.03399999999999e-05	5.177581684900001e-06	4.947715599999986e-09	-0.000331662	8.647200000000004e-05	1.09999682244e-07	7.477406784000006e-09	0.0
6353.440275627709	-3.616409806797492	40366203.33596829	13.078419890701072	6002.081979404517	-43.64523063573597	36024988.08749245	1904.9061572465855	4240.195426656544	2.160709983598281	4.668667633221283	17979257.256239075	4286.316341913109	6051.278624894731	1.049984	49.721794	0.0381825599999999	0.022196	-0.0944159227	-0.1790888114	-0.1839786695	0.1356856303	-0.1284632625	0.0203877206	0.1957597798	-0.1127351357	-0.1644162341	0.0842818058	-0.3443383217	-0.0109826001	0.2296114099	-0.1832366702	-0.2855234435	-0.0645851509	-0.1746675553	-0.1100767301	-0.1709945588	0.0157138886	-0.0121043862	-0.1116288255	-0.03837766	-0.1210841224	-0.1015170765	0.1177238046	-0.1586863418	0.0529578643	0.0726321437	-0.1977661009	0.1302255602	-0.0244998873	-0.0727388256	-0.1335935514	-0.2342612429	0.0949504947	-0.226476879	-0.0786884083	-0.0600710532	-0.187428335	0.0282430474	-0.0251866458	-0.0083940461	0.0398490671	0.3184278558	-0.1593828813	-0.0971069268	-0.1316660529	-0.0086292631	0.0633993421	-0.3730541634	-0.1786462367	-0.1942359608	0.1302182929	0.0299720144	0.2035340811	0.1128352146	0.0491492204	0.1031587756	-0.0290815317	0.1544978915	-0.298938144	0.0025463899	0.1150489016	-0.095048833	-0.1611821239	0.1982116223	0.1474665602	-0.0613839253	-0.1937023807	-0.1195791561	0.0254927051	0.1071932177	-0.2424106303	-0.0696713544	-0.1944653318	0.0	0.0	-0.0868479999999999	-0.0043356999999999	1.879829448999998e-05	0.0075425751039999	-0.124262	0.0206529999999999	0.015441044644	0.0004265464089999	0.0022524	0.00449516	2.02064634256e-05	5.07330576e-06	0.00136681	5.5060000000000005e-05	3.0316036e-09	1.8681695761e-06	-0.00225753	1.7899999999999947e-05	5.0964417009000006e-06	3.2040999999999807e-10	-0.000230648	0.0001010139999999	5.3198499904e-08	1.0203828196e-08	0.0
6347.873951895387	-5.566323732321507	40295503.70915196	30.983959893005636	6035.924251095685	33.8422716911673	36432381.564965	1145.2993532187834	4238.049341316029	-2.1460853405151283	4.605682288773934	17961062.21942923	4287.266042051399	6064.314372009606	1.085424	51.400021	0.0686811	0.0335963	-0.115179397	0.2249355756	-0.0307388395	0.1662970334	-0.1302265742	-0.1959416439	-0.0660447726	-0.0912853722	-0.1794822102	-0.0231856698	-0.1000049633	-0.2040515899	0.1157723231	-0.1427780686	-0.1882815738	0.0429386758	0.2068596286	0.1519578534	-0.175779047	-0.2180955309	-0.0860046014	-0.2463798181	0.1532103905	-0.0515148135	0.1578665303	0.0898936759	0.1887875985	0.1449946023	0.1867999892	-0.3615778337	0.1223128388	-0.010038037	0.0374470616	-0.1342092447	-0.2514909541	0.0037165511	0.1736217719	0.0715219078	0.1572661964	-0.2518956321	0.1009716746	-0.0238477349	0.1745629806	0.2757199909	0.0571658163	-0.0188975743	0.0228250633	-0.1442874443	0.3882863324	0.0108372673	0.0116168844	0.2072840551	-0.1734963131	0.1147479788	0.0882493863	-0.2053010719	0.0305591507	0.0539634473	0.1474910469	0.0614818553	-0.0272255678	-0.1680712555	0.1419302443	0.1235550558	-0.2261176797	-0.1779010613	0.3026094734	-0.0402629778	0.0395851463	0.0010305193	-0.0480148396	0.2153869311	-0.1413866696	0.1085185677	0.293875583	-0.1045153272	0.0	0.0	-0.0891625	-0.0023145000000001	5.356910250000501e-06	0.00794995140625	-0.114791	0.0094709999999999	0.013176973681	8.969984099999987e-05	0.0246472	0.0223948	0.00050152706704	0.00060748446784	0.00115997	-0.00020684	4.27827856e-08	1.3455304009e-06	-0.00255322	-0.0002956899999999	6.5189323684e-06	8.743257609999995e-08	-0.000418134	-0.000187486	1.74836041956e-07	3.515100019600001e-08	0.0
6344.321718800619	-3.552233094767871	40250418.071645245	12.618359959564128	6015.785324194965	-20.138926900719525	36189673.06679952	405.57637671252456	4240.315294755102	2.265953439072291	5.134544988043543	17980273.798934042	4288.029876626832	6052.892969584622	1.022606	48.425293	0.0572043	0.0295339	-0.0895261617	0.0068471621	0.1961824613	0.1613580229	-0.0698767422	0.1087468524	-0.1623028723	-0.102212752	-0.1618073763	0.0562298328	-0.1196547087	-0.1333924384	-0.1086593068	-0.1253958713	0.0068396481	0.2045925728	0.0677953562	0.0334575777	0.0012596108	-0.0433785886	-0.090342232	-0.3463193889	-0.0451723655	-0.1008676481	-0.0196856099	-0.1321498076	0.066757107	0.154058483	-0.0833329509	0.1463094904	0.0438965731	-0.2229109682	-0.0804180555	-0.1068320625	0.0063958832	0.1738905705	0.1653671195	-0.0096329324	0.0333185796	-0.0297753337	0.0042217289	-0.0665953834	0.0304678614	0.2132409939	0.2138271529	0.1438852439	0.0187545735	0.2326910609	0.010962865	-0.0525610882	0.0379180052	0.1206788987	-0.1779823841	0.0839878863	-0.0842404429	-0.1101102778	-0.1560479521	-0.0201980873	0.2204812141	-0.0224503199	0.0225617191	-0.0205461917	-0.1302569431	0.0268741622	-0.2114642761	0.0032866904	0.0561553465	0.0377240222	-0.3600698825	-0.1095957199	0.1436003867	-0.0518850515	-0.2434047632	0.144016629	-0.0136384997	0.2716542962	0.0	0.0	-0.0891939	-3.140000000000087e-05	9.859600000000548e-10	0.00795555179721	-0.138624	-0.0238329999999999	0.019216613376	0.0005680118889999	0.0105581	-0.0140891	0.00019850273881	0.00011147347561	0.00106406	-9.591000000000004e-05	9.198728100000011e-09	1.1322236835999998e-06	-0.0023841	0.00016912	5.68393281e-06	2.8601574400000014e-08	-0.000298148	0.000119986	8.8892229904e-08	1.4396640196000012e-08	0.0
6331.711261201523	-12.610457599096662	40090567.495226175	159.02364085861475	5966.256535135413	-49.528789059551855	35596217.04304603	2453.1009457055834	4234.978361412751	-5.336933342350676	28.48285750069436	17935041.721634228	4281.621650593111	6010.003169677844	1.050458	49.74424	0.0491529999999999	0.0307411	-0.0359892062	-0.194556464	-0.1251980363	0.224425217	-0.0608873871	0.1134389662	0.1352076942	-0.0992786126	-0.3517354936	0.0705365404	-0.2210960566	-0.0186169194	0.1699110802	-0.1970246915	-0.1068071739	0.0243923159	-0.2205831669	0.0259495998	0.1664381104	-0.1308663388	-0.1263229598	0.1173278695	0.1545729984	-0.2030360266	0.204594301	0.1738445565	0.1260722127	-0.1499895513	0.2148855381	-0.1167435475	0.0894321204	-0.1790228788	-0.3285076246	-0.1650316761	-0.0625170444	0.1510377281	-0.1854989993	-0.06505615	0.2518090842	0.065654204	0.1055054328	0.1588261858	0.2861596148	0.0431634923	-0.0646060989	0.1138739717	0.1285090783	-0.2072689161	0.140868533	0.2066587518	-0.0953957359	-0.3126892131	-0.2095460261	0.076090323	-0.0310505569	0.1860132189	0.11516784	-0.0728100625	0.2710431815	0.0322685508	-0.0854694201	-0.1180438893	-0.1735728316	0.1392164345	0.1345560351	-0.0540550883	-0.110852371	0.3444802514	0.1353613112	-0.0910119735	-0.079550139	-0.033659233	-0.1015778924	-0.0029998446	-0.2090413497	-0.0269399519	0.0	0.0	-0.0944647	-0.0052707999999999	2.778133263999992e-05	0.00892357954609	-0.10987	0.028754	0.0120714169	0.000826792516	0.0164205	0.0058624	3.4367733760000003e-05	0.00026963282025	0.00100857	-5.548999999999984e-05	3.079140099999982e-09	1.0172134449e-06	-0.00239394	-9.839999999999675e-06	5.730948723599999e-06	9.68255999999936e-11	-0.000418134	-0.000119986	1.74836041956e-07	1.4396640196000012e-08	0.0
