sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-11	2	4.70441230002325	1.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-11	4	4.180635800003074	2.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-11	4	3.096919199975673	3.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-11	4	3.0251619000337087	4.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-11	3	3.10338889999548	5.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-11	2	4.515608700050507	6.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-11	3	5.099411399976816	7.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-11	3	3.480339100002311	8.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-11	4	2.367690399987623	9.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-11	4	4.566884900035802	10.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-11	2	4.086677899991628	11.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-11	3	3.7839465999859385	12.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-11	3	2.938078699982725	13.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-11	4	3.3776998999528587	14.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-11	4	3.735079999954906	15.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-11	4	2.29932380001992	16.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-11	3	2.5770148999872617	17.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-11	3	2.530447500001173	18.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-11	4	3.0459456000244245	19.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-11	3	3.2247702999738976	20.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-11	4	3.2121380000025965	21.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-11	4	4.311837600020226	22.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-11	2	7.796913600002881	23.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-11	4	4.354878399986774	24.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
