onset	duration	sub_id	trial_type	vigtext	cond_id	vig_id
8.44511660000012	7.877503299999944	sub-17	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
20.65130190000013	7.909585800000059	sub-17	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
30.009618700000143	7.90895660000001	sub-17	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
39.36676780000016	7.9093416999999135	sub-17	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
48.72605930000009	7.908440299999938	sub-17	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
58.08303010000009	7.908025100000032	sub-17	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
70.32135540000013	7.907785699999977	sub-17	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
82.55807070000014	7.908851199999843	sub-17	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
91.9186012	7.905906500000128	sub-17	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
101.27213660000008	7.909999599999992	sub-17	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
113.5103736000001	7.909809700000096	sub-17	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
125.74898770000004	7.908951999999999	sub-17	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
137.9875965000001	7.9083888000000115	sub-17	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
150.22510410000018	7.909456599999885	sub-17	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
162.46315530000015	7.908293999999842	sub-17	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
171.82258320000005	7.906995100000131	sub-17	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
182.61020300000013	7.90889089999996	sub-17	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
191.96755100000016	7.909057599999869	sub-17	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
202.76082960000008	7.9054079	sub-17	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
214.99679130000004	7.907242900000028	sub-17	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
225.7861918000001	7.908183999999892	sub-17	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
235.14184220000016	7.908476599999858	sub-17	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
247.38015000000016	7.908854299999803	sub-17	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
256.7413286000001	7.905321799999911	sub-17	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
