sub_id	moral_decision	RT	smid_id
sub-23	2.0	n/a	b15_p450_2
sub-23	3.0	n/a	b15_p447_17
sub-23	2.0	n/a	b11_p157_3
sub-23	3.0	n/a	b15_p415_6
sub-23	3.0	n/a	b11_p160_20
sub-23	3.0	n/a	b2_p44_20
sub-23	3.0	n/a	b15_p474_18
sub-23	3.0	n/a	b15_p363_5
sub-23	3.0	n/a	b11_p172_15
sub-23	2.0	n/a	b11_p160_3
sub-23	3.0	n/a	b2_p28_9
sub-23	2.0	n/a	b999_p483_16
sub-23	5.0	n/a	b15_p473_18
sub-23	3.0	n/a	b2_p23_14
sub-23	5.0	n/a	b999_p478_2
sub-23	3.0	n/a	b13_p233_19
sub-23	3.0	n/a	b11_p158_9
sub-23	3.0	3.051875500008464	b15_p349_7
sub-23	4.0	n/a	b999_p483_8
sub-23	5.0	n/a	b2_p18_20
sub-23	3.0	n/a	b14_p263_2
sub-23	2.0	n/a	b14_p263_20
sub-23	4.0	n/a	b10_p137_2
sub-23	3.0	n/a	b11_p160_11
sub-23	4.0	1.5921437999932095	b10_p127_20
sub-23	3.0	n/a	b14_p263_18
