sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-23	3	2.6333595999749377	1.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-23	3	3.2577806999906898	2.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-23	2	2.8096190999494866	3.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-23	4	2.003169700037688	4.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-23	3	3.491489800042473	5.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-23	4	1.998532900004648	6.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-23	1	3.068969800020568	7.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
sub-23	2	3.9453559000976384	8.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-23	4	1.654158700024709	9.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-23	4	1.4997438999125734	10.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-23	2	3.4538092999719083	11.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-23	1	3.039727800060064	12.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-23	1	4.917337100021541	13.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-23	2	4.68801959999837	14.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-23	4	2.644613799988292	15.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
sub-23	4	4.058245999971405	16.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-23	3	2.5232996999984607	17.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-23	1	2.6032317000208423	18.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
sub-23	1	4.622882000054233	19.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-23	2	4.679969899938442	20.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-23	2	7.273392600007355	21.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-23	1	3.129247400094755	22.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
sub-23	1	4.215272800065577	23.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-23	1	3.768044899916276	24.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
