sub_id	moral_decision	RT	smid_id
sub-23	5.0	n/a	b15_p326_1
sub-23	1.0	0.5430668999906629	b1_p6_2
sub-23	3.0	0.5456725000403821	b2_p28_19
sub-23	3.0	0.7228992000455037	b4_p52_11
sub-23	1.0	0.6151373999891803	b8_p115_14
sub-23	4.0	1.0704886000603435	b15_p293_5
sub-23	3.0	0.4956590998917818	b13_p226_20
sub-23	4.0	1.3960660999873653	b999_p479_2
sub-23	4.0	0.6607417999766767	b4_p67_11
sub-23	1.0	n/a	b14_p277_14
sub-23	3.0	0.4997313999338075	b10_p146_6
sub-23	5.0	0.4439978000009432	b9_p120_10
sub-23	3.0	0.3932080999948084	b14_p258_6
sub-23	2.0	0.1924888999201357	b14_p267_11
sub-23	5.0	0.003616499947384	b14_p284_15
sub-23	4.0	0.4552808000007644	b13_p241_9
sub-23	4.0	0.6508494999725372	b13_p218_10
sub-23	3.0	0.4114280000794679	b15_p450_17
sub-23	3.0	n/a	b13_p231_11
sub-23	3.0	0.775912499986589	b2_p44_19
sub-23	4.0	0.1426386999664828	b15_p303_2
sub-23	3.0	0.2260679999599233	b11_p159_10
sub-23	3.0	0.4520816000876948	b13_p231_16
sub-23	3.0	0.2008498000213876	b4_p53_1
sub-23	4.0	0.3982736999168992	b2_p17_16
sub-23	3.0	0.2490860000252723	b2_p21_3
