sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-22	2	4.106952900066972	1.0	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
sub-22	3	2.971124800038524	2.0	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
sub-22	3	5.23672050004825	3.0	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
sub-22	1	2.9472448001615703	4.0	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
sub-22	3	5.3966288001975045	5.0	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
sub-22	4	4.443082800135016	6.0	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
sub-22	3	5.4345387001521885	7.0	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
sub-22	2	3.5414349001366645	8.0	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
sub-22	2	3.991581200156361	9.0	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
sub-22	1	3.2475689001148567	10.0	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
sub-22	2	4.7859829001827165	11.0	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
sub-22	3	6.707003500079736	12.0	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
sub-22	2	3.7849759000819176	13.0	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
sub-22	2	4.704955400084145	14.0	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
sub-22	3	4.019543000031263	15.0	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
sub-22	2	5.459771600202657	16.0	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
sub-22	1	6.693348600063473	17.0	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
sub-22	3	4.86884130013641	18.0	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
sub-22	2	5.338233100133948	19.0	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
sub-22	2	4.910929900011979	20.0	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
sub-22	3	3.933443800196983	21.0	group	You see people humiliating a neighbor to force them to move out.	group04	134
sub-22	2	5.349345000111498	22.0	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
sub-22	2	7.51780050015077	23.0	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
sub-22	1	3.5402738001430407	24.0	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
