sub_id	moral_decision	RT	smid_id
sub-22	4.0	0.5363691002130508	b10_p138_1
sub-22	4.0	0.3549505001865327	b13_p217_6
sub-22	3.0	0.3994698000606149	b13_p224_12
sub-22	3.0	0.6874327000696212	b15_p394_12
sub-22	4.0	0.4176207000855356	b999_p496_2
sub-22	3.0	0.652199000120163	b2_p18_17
sub-22	4.0	0.4869676001835614	b15_p296_11
sub-22	1.0	0.3628838000586256	b15_p393_19
sub-22	3.0	0.354882400133647	b4_p52_14
sub-22	2.0	0.7338670000899583	b4_p53_10
sub-22	2.0	0.4590750001370907	b2_p44_12
sub-22	4.0	0.4979927000822499	b13_p237_11
sub-22	3.0	0.8791803000494838	b999_p482_13
sub-22	4.0	0.535054000094533	b999_p492_7
sub-22	3.0	0.4505486000562086	b15_p319_16
sub-22	3.0	0.7550518001662567	b15_p476_17
sub-22	3.0	0.4756445001112297	b15_p403_7
sub-22	2.0	0.373094400158152	b15_p313_14
sub-22	3.0	0.7616461000870913	b13_p227_1
sub-22	2.0	0.426402100129053	b10_p146_17
sub-22	3.0	0.5033167001092806	b11_p166_19
sub-22	3.0	0.5170339000178501	b8_p112_15
sub-22	3.0	0.6783497000578791	b15_p401_3
sub-22	3.0	0.5165368001908064	b15_p454_10
sub-22	3.0	0.4693859000690281	b13_p226_5
sub-22	4.0	0.4892514002276584	b11_p172_20
