sub_id	moral_decision	RT	smid_id
sub-16	1.0	0.5269847000017762	b11_p172_15
sub-16	3.0	1.3018992999568582	b14_p263_2
sub-16	4.0	0.5533134005963802	b2_p44_20
sub-16	1.0	0.3090819995850324	b14_p263_20
sub-16	4.0	0.3653438007459044	b2_p28_9
sub-16	3.0	0.402382300235331	b15_p349_7
sub-16	2.0	0.5227517001330853	b11_p160_11
sub-16	3.0	0.3701965995132923	b15_p415_6
sub-16	3.0	0.4115419005975127	b15_p450_2
sub-16	1.0	0.381089000031352	b2_p23_14
sub-16	5.0	0.3174425000324845	b10_p137_2
sub-16	4.0	0.4502922995015979	b13_p233_19
sub-16	1.0	0.3656678004190326	b11_p160_3
sub-16	3.0	0.3134091002866626	b11_p158_9
sub-16	1.0	0.4034579005092382	b11_p157_3
sub-16	5.0	0.3245916003361344	b999_p478_2
sub-16	3.0	0.3182427007704973	b15_p447_17
sub-16	3.0	0.3920686999335885	b10_p127_20
sub-16	4.0	0.2795743998140096	b2_p18_20
sub-16	2.0	0.5602545998990536	b15_p474_18
sub-16	1.0	0.4134614998474717	b14_p263_18
sub-16	5.0	0.198794700205326	b15_p473_18
sub-16	3.0	0.3111844006925821	b11_p160_20
sub-16	3.0	0.4862711001187563	b15_p363_5
sub-16	3.0	0.4501632992178201	b999_p483_16
sub-16	4.0	0.3211500002071261	b999_p483_8
