sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-12	2	6.471871799905784	1.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-12	1	6.4306027999846265	2.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-12	4	5.661644599982537	3.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-12	1	3.745631800033152	4.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-12	2	4.833951599895954	5.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-12	2	5.895549800014123	6.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-12	4	5.7464543000096455	7.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-12	4	5.226812000037171	8.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-12	3	6.203619800042361	9.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-12	4	4.0750184000935405	10.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-12	1	4.814209400094114	11.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-12	4	4.438290899968706	12.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-12	4	4.542070399969816	13.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-12	4	3.806175200035796	14.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-12	1	4.610029099974781	15.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-12	3	5.308304199948907	16.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-12	4	5.055867200018838	17.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-12	4	5.518510599969886	18.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-12	2	4.624071400030516	19.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-12	3	6.920307399937883	20.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-12	4	4.7840491000097245	21.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-12	2	5.408728700014763	22.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-12	1	6.062228100025095	23.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-12	4	5.893469000002369	24.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
