sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-05	3	4.591898599872366	1.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-05	1	4.139506699983031	2.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-05	4	3.5817808001302183	3.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-05	4	4.384593799943104	4.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-05	4	3.52920570014976	5.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-05	4	2.304561299970373	6.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-05	3	4.786953600123525	7.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-05	3	4.747089500073344	8.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-05	4	6.308435600018129	9.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-05	4	5.562687900150195	10.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-05	3	5.632897000061348	11.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-05	3	6.2588420999236405	12.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-05	4	6.57082589995116	13.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-05	2	3.8167356001213193	14.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-05	3	4.041871000081301	15.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-05	3	6.672295300057158	16.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-05	4	3.3507815999910235	17.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-05	3	5.546437100041658	18.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-05	2	5.9447983000427485	19.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-05	4	5.072245400166139	20.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-05	3	6.507986299926415	21.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-05	1	4.026582000078633	22.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-05	3	4.290144599974155	23.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-05	3	4.931251499801874	24.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
