sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-18	3	4.291415599989705	1.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-18	1	3.123721799987834	2.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-18	2	5.167096900055185	3.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-18	2	3.998007999965921	4.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-18	2	4.843884699977934	5.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-18	3	4.290478900016751	6.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-18	1	4.125256899977103	7.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-18	3	6.088758099998813	8.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-18	4	5.272374899999704	9.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-18	4	4.199411500012502	10.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-18	2	4.742318700009491	11.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-18	3	2.7941950000240467	12.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-18	2	2.9691717000096105	13.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-18	2	6.851718600024469	14.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-18	4	3.058103199990001	15.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-18	2	2.769937500008382	16.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-18	3	2.9676847000373527	17.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-18	3	2.6192738999961875	18.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-18	4	3.7985331999952905	19.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-18	4	3.9785106999916025	20.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-18	3	3.251259899989236	21.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-18	2	5.2558608000399545	22.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-18	1	4.548379999992903	23.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-18	1	6.718671099981293	24.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
