sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-27	3	6.292072099633515	1.0	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
sub-27	3	4.265131499618292	2.0	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
sub-27	3	4.879725900013	3.0	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
sub-27	2	4.067900399677455	4.0	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
sub-27	1	2.8716205996461213	5.0	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
sub-27	3	5.628187299706042	6.0	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
sub-27	2	6.423288999591023	7.0	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
sub-27	3	2.91852999990806	8.0	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
sub-27	4	4.13434199988842	9.0	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
sub-27	4	3.568781199399382	10.0	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
sub-27	4	4.512548599857837	11.0	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
sub-27	4	3.942988099996001	12.0	group	You see people humiliating a neighbor to force them to move out.	group04	134
sub-27	3	5.002443599514663	13.0	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
sub-27	4	3.5532249994575977	14.0	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
sub-27	2	4.692077099811286	15.0	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
sub-27	3	4.541850199457258	16.0	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
sub-27	1	3.789533699862659	17.0	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
sub-27	3	5.089032099582255	18.0	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
sub-27	1	3.7030686996877193	19.0	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
sub-27	3	3.616616499610245	20.0	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
sub-27	3	3.010596999432892	21.0	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
sub-27	3	3.658600399736315	22.0	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
sub-27	3	5.104149199556559	23.0	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
sub-27	3	4.34944859938696	24.0	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
