name	volume	thickness	area	meancurv
Left-bankssts	2353.0	2.48	1049.0	0.064
Left-caudalanteriorcingulate	1737.0	2.596	605.0	0.087
Left-caudalmiddlefrontal	6208.0	2.686	2280.0	0.089
Left-cuneus	3238.0	1.938	1687.0	0.131
Left-entorhinal	1358.0	3.135	336.0	0.1
Left-fusiform	9107.0	2.896	3010.0	0.109
Left-inferiorparietal	9884.0	2.496	3886.0	0.104
Left-inferiortemporal	9273.0	2.736	3152.0	0.112
Left-isthmuscingulate	2832.0	2.306	1114.0	0.099
Left-lateraloccipital	10480.0	2.08	5009.0	0.122
Left-lateralorbitofrontal	8054.0	2.816	2797.0	0.108
Left-lingual	6424.0	2.036	3297.0	0.127
Left-medialorbitofrontal	4952.0	2.5	1868.0	0.108
Left-middletemporal	10419.0	2.723	3325.0	0.102
Left-parahippocampal	1952.0	2.522	695.0	0.053
Left-paracentral	3605.0	2.535	1337.0	0.086
Left-parsopercularis	5690.0	2.756	1940.0	0.087
Left-parsorbitalis	2272.0	2.531	790.0	0.124
Left-parstriangularis	3641.0	2.393	1473.0	0.104
Left-pericalcarine	2457.0	1.755	1703.0	0.117
Left-postcentral	10421.0	2.065	4713.0	0.092
Left-posteriorcingulate	2847.0	2.532	1068.0	0.103
Left-precentral	15076.0	2.799	5109.0	0.086
Left-precuneus	9307.0	2.46	3778.0	0.106
Left-rostralanteriorcingulate	2563.0	2.9	776.0	0.111
Left-rostralmiddlefrontal	13985.0	2.231	5903.0	0.117
Left-superiorfrontal	23325.0	2.758	8028.0	0.101
Left-superiorparietal	13470.0	2.205	5999.0	0.1
Left-superiortemporal	12943.0	2.779	4281.0	0.086
Left-supramarginal	11960.0	2.536	4509.0	0.103
Left-frontalpole	955.0	2.425	303.0	0.135
Left-temporalpole	2352.0	3.387	550.0	0.111
Left-transversetemporal	1620.0	2.974	495.0	0.09
Left-insula	7562.0	3.158	2524.0	0.097
