sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-25	3	3.4809875001665205	1.0	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
sub-25	1	3.1486968002282083	2.0	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
sub-25	1	2.276362100150436	3.0	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
sub-25	4	3.411661900114268	4.0	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
sub-25	2	4.810386900091544	5.0	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
sub-25	4	2.764448400121182	6.0	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
sub-25	3	4.989071500254795	7.0	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
sub-25	3	5.429232800146565	8.0	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
sub-25	3	3.980735900113359	9.0	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
sub-25	3	4.606965100159869	10.0	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
sub-25	3	3.3249399000778794	11.0	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
sub-25	3	7.719155200058594	12.0	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
sub-25	4	3.4935602000914514	13.0	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
sub-25	4	3.656663900008425	14.0	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
sub-25	4	4.434835800202563	15.0	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
sub-25	3	2.3309239000082016	16.0	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
sub-25	4	2.2284540000837296	17.0	group	You see people humiliating a neighbor to force them to move out.	group04	134
sub-25	1	4.698492200113833	18.0	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
sub-25	3	4.153781600063667	19.0	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
sub-25	3	4.188139900099486	20.0	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
sub-25	1	2.7648939001373947	21.0	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
sub-25	4	2.518853300018236	22.0	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
sub-25	1	2.693727300269529	23.0	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
sub-25	4	6.139706900110468	24.0	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
