name	volume	thickness	area	meancurv
Left-bankssts	2414.0	2.848	925.0	0.076
Left-caudalanteriorcingulate	1675.0	2.674	595.0	0.095
Left-caudalmiddlefrontal	6418.0	2.659	2289.0	0.092
Left-cuneus	3302.0	1.865	1832.0	0.137
Left-entorhinal	1980.0	3.492	391.0	0.064
Left-fusiform	9779.0	2.839	3210.0	0.097
Left-inferiorparietal	12353.0	2.554	4581.0	0.1
Left-inferiortemporal	11438.0	2.846	3638.0	0.101
Left-isthmuscingulate	2599.0	2.596	937.0	0.108
Left-lateraloccipital	10778.0	2.01	5268.0	0.115
Left-lateralorbitofrontal	7273.0	2.734	2560.0	0.11
Left-lingual	6408.0	2.066	3131.0	0.129
Left-medialorbitofrontal	4402.0	2.466	1733.0	0.114
Left-middletemporal	10884.0	2.88	3274.0	0.102
Left-parahippocampal	2180.0	2.731	726.0	0.06
Left-paracentral	4064.0	2.694	1456.0	0.096
Left-parsopercularis	5031.0	2.64	1831.0	0.097
Left-parsorbitalis	1778.0	2.572	567.0	0.106
Left-parstriangularis	3757.0	2.475	1399.0	0.097
Left-pericalcarine	1865.0	1.604	1440.0	0.13
Left-postcentral	9204.0	2.115	4157.0	0.101
Left-posteriorcingulate	2961.0	2.743	1079.0	0.109
Left-precentral	13454.0	2.854	4555.0	0.092
Left-precuneus	9560.0	2.579	3718.0	0.111
Left-rostralanteriorcingulate	2222.0	2.919	691.0	0.106
Left-rostralmiddlefrontal	13194.0	2.241	5656.0	0.119
Left-superiorfrontal	20706.0	2.735	7242.0	0.104
Left-superiorparietal	12289.0	2.308	5236.0	0.106
Left-superiortemporal	11036.0	2.979	3418.0	0.081
Left-supramarginal	9003.0	2.681	3337.0	0.103
Left-frontalpole	1009.0	2.671	309.0	0.16
Left-temporalpole	2089.0	3.275	480.0	0.124
Left-transversetemporal	1127.0	2.518	448.0	0.097
Left-insula	6956.0	3.191	2325.0	0.099
