sub_id	moral_decision	RT	smid_id
sub-06	4.0	1.5349377000238746	b13_p217_6
sub-06	3.0	0.521364799933508	b8_p112_15
sub-06	4.0	1.192563199903816	b15_p454_10
sub-06	1.0	0.564352500019595	b4_p52_14
sub-06	1.0	0.3986598001793027	b13_p226_5
sub-06	3.0	0.7848120001144707	b999_p492_7
sub-06	4.0	0.98953240015544	b999_p496_2
sub-06	4.0	0.4506897998508066	b13_p224_12
sub-06	1.0	0.6865515001118183	b15_p313_14
sub-06	2.0	0.3891187999397516	b15_p393_19
sub-06	4.0	0.0081631999928504	b10_p138_1
sub-06	3.0	0.5081625999882817	b999_p482_13
sub-06	3.0	0.6164808999747038	b13_p227_1
sub-06	2.0	0.5241525999736041	b10_p146_17
sub-06	3.0	0.4826757002156228	b11_p166_19
sub-06	3.0	0.457179700024426	b15_p403_7
sub-06	3.0	0.6037697000429034	b2_p18_17
sub-06	4.0	0.7797562999185175	b15_p476_17
sub-06	1.0	0.5604488998651505	b4_p53_10
sub-06	1.0	0.5739257000386715	b2_p44_12
sub-06	5.0	0.703225800069049	b15_p296_11
sub-06	5.0	0.9537744999397546	b11_p172_20
sub-06	3.0	0.7468343998771161	b15_p394_12
sub-06	3.0	0.4111122000031173	b15_p319_16
sub-06	2.0	0.7710122999269515	b15_p401_3
sub-06	5.0	0.6435356000438333	b13_p237_11
