sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-28	4	3.404784800019115	1.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-28	2	5.915572000201792	2.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-28	4	3.210351400077343	3.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-28	3	4.148648099973798	4.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-28	4	6.631005899980664	5.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-28	2	4.951330800075084	6.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-28	2	4.036965900100768	7.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-28	4	3.877031800337136	8.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-28	3	5.995126400142908	9.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-28	4	4.077939299866557	10.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-28	4	4.394402400124818	11.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-28	3	4.323392900172621	12.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-28	2	7.409376599825919	13.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-28	4	3.389841199852526	14.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-28	3	4.296821300406009	15.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
sub-28	4	4.181397099979222	16.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-28	3	3.514413499739021	17.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-28	2	6.925361699890345	18.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-28	1	4.65965239983052	19.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-28	3	3.701193099841476	20.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-28	1	3.6550374003127217	21.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-28	2	5.43858109973371	22.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-28	3	3.85103699984029	23.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-28	3	7.538595500402152	24.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
