sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-28	4	2.687911399640143	1.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-28	2	5.476383800152689	2.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
sub-28	3	5.198168199975044	3.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-28	4	3.506330499891192	4.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-28	4	2.795452899765224	5.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-28	2	7.017924600280821	6.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-28	3	4.714892299845815	7.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-28	4	2.31220080005005	8.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-28	2	5.366937500424683	9.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-28	4	4.100595899857581	10.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-28	1	3.177443000022322	11.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
sub-28	3	4.716440800111741	12.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-28	2	4.091483500320464	13.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
sub-28	4	2.787845599930733	14.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-28	3	5.148264199960977	15.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
sub-28	2	6.369607999920845	16.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-28	4	1.8535751001909373	17.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-28	4	4.376054499763995	18.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-28	2	7.786091099958867	19.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-28	3	7.444842400029302	20.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-28	3	4.556311800144613	21.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-28	2	3.937193499878049	22.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-28	4	4.057878999970853	23.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-28	1	4.429372199811041	24.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
