sub_id	moral_decision	RT	smid_id
sub-03	3.0	1.5403123000869527	b11_p160_3
sub-03	4.0	0.3427572000073269	b10_p137_2
sub-03	3.0	0.3308838000521064	b11_p160_20
sub-03	2.0	0.3502536000451073	b14_p263_20
sub-03	3.0	0.2971515000099316	b11_p160_11
sub-03	2.0	0.2392522000009194	b2_p23_14
sub-03	4.0	0.7252769999904558	b2_p18_20
sub-03	4.0	0.5992428000317886	b14_p263_2
sub-03	3.0	0.3182295999722555	b14_p263_18
sub-03	3.0	n/a	b13_p233_19
sub-03	3.0	n/a	b15_p450_2
sub-03	3.0	0.3281660000793636	b15_p474_18
sub-03	2.0	n/a	b10_p127_20
sub-03	3.0	0.6023045999463648	b2_p28_9
sub-03	3.0	n/a	b11_p158_9
sub-03	3.0	n/a	b999_p483_16
sub-03	5.0	n/a	b999_p478_2
sub-03	2.0	0.4206738999346271	b15_p363_5
sub-03	2.0	n/a	b15_p415_6
sub-03	2.0	n/a	b11_p172_15
sub-03	3.0	n/a	b2_p44_20
sub-03	3.0	n/a	b15_p349_7
sub-03	5.0	1.8327833000803369	b15_p473_18
sub-03	4.0	0.7861562999896705	b15_p447_17
sub-03	1.0	n/a	b11_p157_3
sub-03	3.0	n/a	b999_p483_8
