sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-03	2	4.727529800031334	1.0	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	loyalty07	81
sub-03	4	4.029977799975313	2.0	heroism	You see people standing still while a woman is being attacked by a man and is calling for help.	heroism02	137
sub-03	4	3.139484400046058	3.0	group	You see students spreading malicious rumors about a transfer student, making them feel unwelcome to the school.	group03	133
sub-03	4	3.237590500037186	4.0	sanctity	You see a man having sex with a frozen chicken before cooking it for dinner.	sanctity01	90
sub-03	3	2.7284439000068232	5.0	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	sanctity13	102
sub-03	2	3.7560833001043648	6.0	deference	You see an employee ignoring an urgent email from their supervisor.	deference04	124
sub-03	1	4.080614199978299	7.0	social_norms	You see someone at the school gym lifting free weights in nice business clothes.	social_norms06	110
sub-03	2	4.912838699994609	8.0	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
sub-03	2	4.417914899997413	9.0	reciprocity	You see a volunteer promising to organize a fundraising event but fails to follow through.	reciprocity01	146
sub-03	4	2.652898400090635	10.0	reciprocity	You see a client refusing to pay to the contractor after the work is completed.	reciprocity02	147
sub-03	3	3.990343200042844	11.0	loyalty	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	loyalty10	84
sub-03	2	4.225411899969913	12.0	care_emotional	You see a girl laughing when she realizes her friend's dad is the janitor.	care_emotional06	20
sub-03	4	2.9541607999708503	13.0	care_emotional	You see a man laughing at a disabled co-worker while at an office softball game.	care_emotional15	29
sub-03	4	4.095799800008535	14.0	property	You see a teenager spray painting graffiti on the side of a neighbor’s house.	property03	143
sub-03	4	3.8921704000094905	15.0	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
sub-03	2	3.6099083999870345	16.0	group	You see a neighbor refusing to help another neighbor, claiming that it is not their responsibility.	group02	132
sub-03	4	4.303949999972247	17.0	family	You see a daughter spreading false accusations about her mother's mental health to gain control of her inheritance.	family02	127
sub-03	4	3.382687999983318	18.0	family	You see a brother betraying his sister’s trust by spreading rumors about her to friends and family.	family03	128
sub-03	3	4.490992400096729	19.0	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	authority03	2
sub-03	3	4.36246570001822	20.0	fairness	You see a woman lying about the number of vacation days she has taken at work.	fairness13	57
sub-03	3	2.743087999988348	21.0	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
sub-03	3	4.825631199986674	22.0	authority	You see a man turn his back and walk away while his boss questions his work.	authority13	12
sub-03	1	5.713027499965392	23.0	social_norms	You see a man eating a bowl of cereal in the morning with water instead of milk.	social_norms07	111
sub-03	3	3.2348430999554694	24.0	deference	You see a citizen refusing to follow public health guidelines from medical officials during a pandemic.	deference02	122
