onset	duration	sub_id	trial_type	vigtext	cond_id	vig_id
8.442828500177939	7.878320799907442	sub-31	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
19.20431770011805	7.906736700096872	sub-31	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
28.55961360014044	7.909100000048056	sub-31	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
40.79915620014094	7.90754229994468	sub-31	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
53.0369790000841	7.907677300041541	sub-31	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
63.82496110023931	7.909035699907918	sub-31	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
73.18353270017542	7.908231599955116	sub-31	group	You see people humiliating a neighbor to force them to move out.	group04	134
82.54475950007327	7.904302200069651	sub-31	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
94.7786951002197	7.908373599871766	sub-31	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
104.13655170006678	7.908151800045744	sub-31	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
116.3735144000966	7.910307900048792	sub-31	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
125.73217890015847	7.907118800095759	sub-31	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
137.96973850019276	7.908462799852714	sub-31	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
147.32934660022147	7.906483500031754	sub-31	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
159.5646979000885	7.909099400043033	sub-31	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
170.3557123001665	7.907649700064212	sub-31	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
182.59228320023976	7.910273399902508	sub-31	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
193.38064880017143	7.909930800088205	sub-31	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
202.7391449001152	7.909048700006679	sub-31	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
214.97900630021425	7.907198099885591	sub-31	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
225.7671936000702	7.908413300057418	sub-31	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
236.55612290021963	7.908765899948776	sub-31	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
248.7939276001416	7.909405200043693	sub-31	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
261.0473853000435	7.892667200183951	sub-31	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
