sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-24	4	2.3997208999935538	1.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-24	3	4.381658999947831	2.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-24	2	4.623563300119713	3.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-24	4	4.373567100148648	4.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-24	3	6.44297769991681	5.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-24	4	4.141503599938005	6.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-24	2	4.610502900090069	7.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
sub-24	1	4.531882000155747	8.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-24	3	4.3397184000350535	9.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-24	4	3.1883354999590665	10.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
sub-24	3	4.6529596000909805	11.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-24	1	4.261052600108087	12.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
sub-24	3	4.891991900280118	13.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-24	3	6.159481600159779	14.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-24	4	3.4221322000958025	15.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-24	3	3.707531600259245	16.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-24	1	4.604742200113833	17.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
sub-24	3	4.972333100158721	18.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-24	4	3.050224600126967	19.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-24	4	3.667547000106424	20.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-24	2	5.482089600292966	21.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-24	1	5.827263600192964	22.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-24	4	5.793800400104374	23.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-24	3	4.481648900313303	24.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
