sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-32	3	6.937570200301707	1.0	heroism	You see a group of people standing by as two men are fighting on the street.	heroism04	139
sub-32	1	2.152816600166261	2.0	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	social_norms10	114
sub-32	2	3.540313600096852	3.0	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	fairness04	48
sub-32	4	4.076295699924231	4.0	family	You see a father abusing his daughter using violence to control and intimidate her.	family01	126
sub-32	4	3.0226195002906024	5.0	group	You see a community leader embezzling funds meant for community protection and development.	group05	135
sub-32	1	4.428220400121063	6.0	sanctity	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	sanctity08	97
sub-32	1	3.081082600168884	7.0	loyalty	You see an American telling foreigners that the US is an evil force in the world.	loyalty12	86
sub-32	4	3.871280900202692	8.0	care_physical	You see a zoo trainer jabbing a dolphin to get it to entertain the customers.	care_physical04	33
sub-32	1	5.342820799909532	9.0	loyalty	You see an employee joking with competitors about how bad his company did last year.	loyalty01	75
sub-32	4	1.3972991998307407	10.0	property	You see a thief stealing a bicycle that is parked outside a store.	property04	144
sub-32	4	3.645910299848765	11.0	fairness	You see a student copying a classmate's answer sheet on a makeup final exam.	fairness01	45
sub-32	1	2.6007330999709666	12.0	social_norms	You see someone reading the ending of a spy novel before reading the beginning.	social_norms13	117
sub-32	2	5.577800999861211	13.0	group	You see a business manager creating animosity between different teams by using downward comparison.	group01	131
sub-32	2	5.84127839980647	14.0	deference	You see a member of a religious community talking back to the priest during a sermon.	deference01	121
sub-32	3	3.815173700451851	15.0	reciprocity	You see a friend refusing to respond to another friend’s call to avoid paying back money.	reciprocity04	149
sub-32	1	3.284175000153482	16.0	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
sub-32	3	5.785088100004941	17.0	sanctity	You see a woman having intimate relations with a recently deceased loved one.	sanctity07	96
sub-32	3	6.436369199771434	18.0	property	You see a student taking a laptop out of another student’s bag.	property05	145
sub-32	1	3.647811200469732	19.0	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
sub-32	2	2.3218765002675354	20.0	deference	You see a student storming out of the class after yelling at the teacher.	deference03	123
sub-32	2	5.475289899855852	21.0	heroism	You see a soldier deserting their unit in the midst of a dangerous mission.	heroism01	136
sub-32	2	3.68777190009132	22.0	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	authority07	6
sub-32	4	2.9808601001277566	23.0	care_physical	You see a boy setting a series of traps to kill stray cats in his neighborhood.	care_physical08	37
sub-32	4	3.3581712003797293	24.0	fairness	You see a politician using federal tax dollars to build an extension on his home.	fairness15	59
