sub_id	moral_decision	RT	smid_id
sub-32	2.0	0.1051958003081381	b15_p393_19
sub-32	1.0	0.0274479002691805	b10_p146_17
sub-32	3.0	n/a	b13_p226_5
sub-32	3.0	n/a	b10_p138_1
sub-32	3.0	0.5985769997350872	b11_p166_19
sub-32	3.0	0.567346400115639	b999_p482_13
sub-32	3.0	0.7377003002911806	b4_p52_14
sub-32	2.0	0.0426803999580442	b2_p44_12
sub-32	3.0	0.0874514998868107	b13_p227_1
sub-32	3.0	0.1487134001217782	b999_p496_2
sub-32	3.0	0.5796136003918946	b15_p401_3
sub-32	2.0	0.5925932005047798	b13_p224_12
sub-32	3.0	0.1806968003511428	b8_p112_15
sub-32	4.0	0.3388306000269949	b15_p296_11
sub-32	3.0	0.4168020999059081	b4_p53_10
sub-32	3.0	0.4049242003820836	b15_p394_12
sub-32	3.0	n/a	b15_p313_14
sub-32	2.0	0.1455213003791868	b13_p217_6
sub-32	3.0	0.1173928002826869	b11_p172_20
sub-32	4.0	0.6423315000720322	b13_p237_11
sub-32	4.0	0.3731634002178907	b15_p454_10
sub-32	4.0	0.4242802001535892	b999_p492_7
sub-32	3.0	0.0349799003452062	b2_p18_17
sub-32	3.0	0.4307622998021543	b15_p403_7
sub-32	4.0	0.2375211003236472	b15_p319_16
sub-32	3.0	0.6093413000926375	b15_p476_17
