sub_id	moral_decision	RT	press_order	trial_type	vigtext	cond_id	vig_id
sub-09	4	3.902427700000771	1.0	sanctity	You see a man searching through the trash to find women's discarded underwear.	sanctity12	101
sub-09	2	4.262459800000215	2.0	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
sub-09	2	5.1718025999998645	3.0	loyalty	You see a former US General saying publicly he would never buy any American product.	loyalty03	77
sub-09	1	5.212868000000526	4.0	social_norms	You see a woman continuing to wear a large sun hat inside her apartment complex.	social_norms05	109
sub-09	4	5.235329900000579	5.0	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
sub-09	3	2.9393357999997534	6.0	deference	You see a soldier disobeying a lawful order from their commanding officer.	deference05	125
sub-09	4	3.812834800000928	7.0	property	You see an employee taking a monitor from the company and using it for personal use at his home.	property02	142
sub-09	3	4.214514600000257	8.0	loyalty	You see a coach celebrating with the opposing team's players who just won the game.	loyalty02	76
sub-09	1	5.454292599999462	9.0	social_norms	You see a woman drinking her entire cup of coffee using a stirring spoon.	social_norms03	107
sub-09	4	3.312886499999877	10.0	family	You see a mother favoring one child over the other, constantly neglecting the other child's needs.	family05	130
sub-09	3	5.650391499999387	11.0	reciprocity	You see a roommate not cleaning the shared living space according to the agreed schedule.	reciprocity05	150
sub-09	4	4.738443700000062	12.0	sanctity	You see a story about a remote tribe eating the flesh of their deceased members.	sanctity11	100
sub-09	3	7.065437799998108	13.0	property	You see a customer walking out the coffee shop with the store’s mug cup.	property01	141
sub-09	3	4.275748399999429	14.0	fairness	You see someone cheating in a card game while playing with a group of strangers.	fairness16	120
sub-09	4	3.308776099998795	15.0	heroism	You see cars passing by when an old man is stuck on the crossroad.	heroism05	140
sub-09	2	5.458014699999694	16.0	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
sub-09	4	4.423822699998709	17.0	care_physical	You see a woman spanking her child with a spatula for getting bad grades in school.	care_physical14	43
sub-09	2	5.4126737999995385	18.0	family	You see a mother taking money from her child’s college fund to pay for her own expenses.	family04	129
sub-09	4	4.814847100000407	19.0	reciprocity	You see a coworker promising to cover a shift for another coworker, but does not show up at the last minute.	reciprocity03	148
sub-09	4	3.491904500000601	20.0	care_physical	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	care_physical13	42
sub-09	3	5.2837323999992805	21.0	authority	You see a staff member talking loudly and interrupting the mayor's speech to the public.	authority11	10
sub-09	4	3.4752868999985367	22.0	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
sub-09	1	3.3121895999993285	23.0	heroism	You see people running away from a fire instead of putting it out.	heroism03	138
sub-09	4	2.586736699999165	24.0	group	You see people humiliating a neighbor to force them to move out.	group04	134
